timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1787865264.197189,12.3,1339,284137,71.906,0.000,78.222,0.363
1787865267.200899,12.7,1341,284137,73.243,1.315,74.281,1.736
1787865270.204587,12.3,1342,284137,74.575,0.014,76.841,0.374
1787865273.208275,12.4,1343,284137,74.575,0.021,79.589,0.393
1787865276.211891,13.1,1340,284137,74.577,0.000,78.745,0.365
1787865279.215629,12.5,1341,284137,74.574,0.000,80.946,0.365
1787865282.219375,12.5,1341,284137,77.237,0.000,79.634,0.373
1787865285.222509,4.8,1341,284137,75.921,0.000,76.439,0.357
1787865288.226059,11.8,1343,284137,74.578,0.000,78.429,0.366
1787865291.229985,12.5,1343,284137,73.237,0.000,77.782,0.362
1787865294.234021,12.3,1338,284137,75.898,0.000,77.180,0.353
1787865297.237908,14.6,1341,284137,74.570,1.183,78.162,1.613
1787865300.241895,12.7,1338,284137,77.231,0.000,83.427,0.383
1787865303.245933,13.3,1340,284137,77.229,0.021,79.582,0.388
1787865306.249475,13.2,1341,284137,69.252,0.014,79.180,0.372
1787865309.253387,9.4,1341,284137,82.559,0.000,76.481,0.354
1787865312.274592,7.6,1340,284137,72.819,0.000,79.871,0.366
1787865315.278182,12.3,1341,284137,75.909,0.000,79.808,0.363
1787865318.281807,12.3,1342,284137,75.908,0.000,78.005,0.357
1787865321.285610,12.8,1342,284137,75.904,0.000,80.522,0.372
1787865324.289134,12.4,1341,284137,74.579,0.000,78.600,0.361
1787865327.292920,13.6,1340,284137,71.909,1.183,73.961,1.583
1787865330.297159,13.8,1348,284137,74.561,0.000,82.378,0.391
1787865333.300894,12.4,1343,284137,75.905,0.021,78.232,0.391
1787865336.304440,6.8,1345,284137,79.906,0.000,79.559,0.374
1787865339.307830,14.6,1336,284137,73.251,0.013,79.691,0.385
1787865342.311547,12.4,1334,284137,74.574,0.000,76.795,0.350
1787865345.315262,12.7,1334,284137,78.569,0.000,80.990,0.368
1787865348.318948,12.9,1332,284137,77.238,0.000,81.174,0.370
1787865351.322621,13.4,1336,284137,75.907,0.000,80.141,0.370
1787865354.326487,13.6,1343,284137,78.565,0.000,81.309,0.380
1787865357.330122,12.9,1338,284137,74.576,0.000,83.047,0.378
1787865360.333805,12.5,1342,284138,83.897,1.313,86.458,1.781
1787865363.336766,13.0,1340,284138,78.589,0.024,82.824,0.378
1787865366.339544,12.9,1340,284138,83.922,0.000,86.985,0.421
1787865369.343202,13.2,1341,284138,85.229,0.013,90.152,0.423
1787865372.346743,13.4,1339,284138,89.228,0.000,93.606,0.422
1787865375.350352,12.6,1339,284138,86.563,0.000,88.280,0.410
1787865378.354086,13.4,1337,284138,86.559,0.000,90.064,0.405
1787865381.357798,13.3,1340,284138,85.228,0.000,91.099,0.413
1787865384.361505,14.5,1353,284138,83.896,0.000,86.826,0.397
1787865387.365298,12.6,1352,284138,81.231,0.000,85.084,0.379
1787865390.368755,13.1,1350,284138,77.244,0.000,85.815,0.387
1787865393.372273,13.1,1350,284138,83.902,0.000,84.473,0.383
1787865396.376163,7.0,1350,284138,81.228,1.598,79.612,2.046
1787865399.380798,11.0,1351,284138,79.877,0.000,84.102,0.382
1787865402.384965,12.2,1350,284138,77.226,0.013,83.938,0.397
1787865405.388730,12.8,1350,284138,79.900,0.000,82.809,0.376
1787865408.392475,12.8,1350,284138,78.569,0.000,81.182,0.368
1787865411.396091,12.7,1349,284138,74.577,0.000,81.204,0.365
1787865414.399886,12.4,1347,284138,77.236,0.000,79.442,0.361
1787865417.403817,12.7,1348,284138,75.901,0.000,78.157,0.352
1787865420.407292,12.7,1349,284138,75.912,0.000,85.362,0.385
