timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776259740.211968,0.0,1717,201756,67.946,0.004
1776259743.214606,0.0,1717,201756,18.650,0.008
1776259746.219288,0.0,1718,201756,83.869,0.000
1776259749.221731,0.0,1719,201757,85.264,0.004
1776259752.224291,0.0,1719,201757,81.264,0.000
1776259755.226722,0.0,1722,201758,3.997,0.924
1776259758.249865,0.0,1719,201758,63.510,0.012
1776259761.253820,0.0,1719,201758,69.242,0.001
1776259764.257066,0.0,1719,201758,67.926,0.004
1776259767.260469,0.0,1719,201759,58.600,0.000
1776259770.263770,0.0,1719,201759,79.912,0.004
1776259773.267600,0.0,1720,201759,21.306,0.000
1776259776.270931,0.0,1721,201759,54.606,0.003
1776259779.274179,0.0,1721,201759,42.621,0.010
1776259782.278851,0.0,1720,201759,47.925,0.000
1776259785.281945,0.0,1720,201760,26.639,0.003
1776259788.285256,0.0,1720,201760,65.261,0.001
1776259791.288529,0.0,1720,201760,49.280,0.934
1776259794.291895,0.0,1721,201760,30.632,0.001
1776259797.294343,0.0,1722,201761,11.990,0.000
1776259800.298005,0.0,1720,201761,77.239,0.009
1776259803.300568,0.0,1716,201761,85.260,0.004
1776259806.303350,0.0,1716,201761,39.963,0.000
1776259809.306596,0.0,1715,201762,49.280,0.013
1776259812.309925,0.0,1716,201762,81.243,0.000
1776259815.312421,0.0,1717,201762,85.262,0.004
1776259818.314862,0.0,1718,201763,82.599,0.000
1776259821.317312,0.0,1717,201763,62.616,0.922
1776259824.321480,0.0,1716,201763,69.237,0.012
1776259827.324791,0.0,1715,201764,70.589,0.000
1776259830.328183,0.0,1717,201764,57.269,0.004
1776259833.331410,0.0,1716,201764,59.936,0.000
1776259836.334751,0.0,1717,201765,23.973,0.000
1776259839.337976,0.0,1717,201765,74.587,0.004
1776259842.341259,0.0,1718,201765,13.319,0.001
1776259845.344697,0.0,1718,201765,82.572,0.004
1776259848.347185,0.0,1718,201765,85.263,0.010
1776259851.349613,0.0,1718,201766,75.939,1.055
1776259854.353472,0.0,1719,201766,69.244,0.000
1776259857.356761,0.0,1719,201767,69.257,0.012
1776259860.360116,0.0,1719,201767,49.278,0.000
1776259863.363321,0.0,1719,201767,77.251,0.004
1776259866.365982,0.0,1719,201767,82.593,0.000
1776259869.368452,0.0,1718,201768,3.997,0.000
1776259872.372236,0.0,1718,201768,46.608,0.004
1776259875.376307,0.0,1719,201768,42.609,0.000
1776259878.379512,0.0,1718,201768,30.634,0.003
1776259881.382863,0.0,1718,201769,66.592,0.013
1776259884.386174,0.0,1718,201769,69.257,0.923
1776259887.389433,0.0,1720,201769,35.961,0.000
1776259890.393127,0.0,1716,201769,70.580,0.013
1776259893.396443,0.0,1716,201770,63.929,0.000
1776259896.399780,0.0,1716,201770,83.907,0.004
1776259899.402289,0.0,1714,201770,85.262,0.530
1776259902.404645,0.0,1715,201771,74.608,0.000
1776259905.408529,0.0,1714,201771,71.907,0.012
1776259908.412538,0.0,1716,201771,23.968,0.000
1776259911.415135,0.0,1716,201771,85.260,0.013
1776259914.417793,0.0,1715,201772,25.311,0.000
1776259917.421093,0.0,1716,201772,59.934,0.004
1776259920.423579,0.0,1717,201772,85.263,0.000
