step,read_time_sec,compute_time_sec,write_time_sec,data_read_mb,data_written_mb,read_throughput_mb_s,write_throughput_mb_s,cumulative_read_time,cumulative_write_time
254,2.533240,0.275778,0.061356,64.000000,0.099186,25.264086,1.616573,597.195095,62.210455
255,2.329352,0.275385,0.104685,64.000000,0.099186,27.475448,0.947468,599.524447,62.315140
256,2.361123,0.276219,0.219571,64.000000,0.099186,27.105749,0.451727,601.885570,62.534711
257,3.434054,0.276360,0.175120,64.000000,0.099186,18.636865,0.566388,605.319624,62.709831
258,2.439363,0.278899,0.001370,64.000000,0.099186,26.236353,72.403942,607.758987,62.711201
259,2.210280,0.275359,0.279455,64.000000,0.099186,28.955612,0.354927,609.969267,62.990655
260,2.279940,0.275316,0.153182,64.000000,0.099186,28.070913,0.647503,612.249207,63.143838
261,2.538588,0.281614,0.196844,64.000000,0.099186,25.210868,0.503881,614.787795,63.340682
262,2.515789,0.281170,0.185617,64.000000,0.099186,25.439333,0.534357,617.303584,63.526299
263,2.860255,0.274927,0.488408,64.000000,0.099186,22.375624,0.203080,620.163840,64.014707
264,2.430633,0.276051,0.088999,64.000000,0.099186,26.330590,1.114460,622.594473,64.103706
265,2.299950,0.283330,0.149685,64.000000,0.099186,27.826695,0.662631,624.894422,64.253391
266,2.196627,0.293332,0.231817,64.000000,0.099186,29.135580,0.427864,627.091049,64.485208
267,2.325436,0.275122,0.146524,64.000000,0.099186,27.521726,0.676925,629.416485,64.631732
268,2.248831,0.282703,0.305723,64.000000,0.099186,28.459235,0.324431,631.665315,64.937455
269,2.418604,0.284035,0.035643,64.000000,0.099186,26.461540,2.782778,634.083920,64.973098
270,2.131214,0.296269,0.369527,64.000000,0.099186,30.029829,0.268413,636.215134,65.342625
271,2.462673,0.276197,0.090186,64.000000,0.099186,25.988018,1.099795,638.677808,65.432810
272,2.225006,0.271465,0.587450,64.000000,0.099186,28.763967,0.168841,640.902814,66.020261
273,2.142175,0.276928,0.268183,64.000000,0.099186,29.876180,0.369844,643.044988,66.288444
274,2.090460,0.287922,0.496080,64.000000,0.099186,30.615276,0.199940,645.135448,66.784523
275,2.146687,0.276038,0.267693,64.000000,0.099186,29.813381,0.370521,647.282135,67.052217
276,2.403603,0.277048,0.123989,64.000000,0.099186,26.626695,0.799956,649.685738,67.176206
277,2.631136,0.286135,0.215643,64.000000,0.099186,24.324098,0.459955,652.316874,67.391848
278,2.294498,0.284514,0.219806,64.000000,0.099186,27.892807,0.451242,654.611372,67.611655
279,2.353216,0.276852,0.152903,64.000000,0.099186,27.196827,0.648687,656.964588,67.764558
