timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776024974.708905,0.0,1704,201727,63.931,0.004
1776024977.712288,0.0,1705,201727,65.260,0.402
1776024980.715312,0.0,1705,201727,82.583,0.010
1776024983.717879,0.0,1708,201728,85.260,0.000
1776024986.720248,0.0,1708,201728,74.608,0.000
1776024989.724027,0.0,1708,201729,53.266,0.411
1776024992.727495,0.0,1708,201729,63.926,0.000
1776024995.731183,0.0,1708,201729,65.253,0.009
1776024998.734519,0.0,1709,201729,83.907,0.000
1776025001.737021,0.0,1708,201730,85.262,0.004
1776025004.739571,0.0,1710,201730,75.935,0.000
1776025007.743052,0.0,1710,201731,63.926,0.000
1776025010.746524,0.0,1710,201731,62.594,0.004
1776025013.750014,0.0,1710,201731,67.921,0.008
1776025016.753470,0.0,1710,201732,70.585,0.004
1776025019.756989,0.0,1711,201732,85.233,1.182
1776025022.759681,0.0,1710,201732,85.257,0.000
1776025025.762158,0.0,1710,201733,75.937,0.014
1776025028.766113,0.0,1711,201733,61.253,0.000
1776025031.769564,0.0,1712,201733,58.599,0.008
1776025034.772983,0.0,1720,201734,61.264,0.000
1776025037.776384,0.0,1718,201734,83.905,0.004
1776025040.778904,0.0,1717,201734,85.262,0.794
1776025043.781292,0.0,1714,201735,81.269,0.000
1776025046.784758,0.0,1715,201735,69.253,0.013
1776025049.788373,0.0,1714,201735,71.913,0.009
1776025052.791829,0.0,1716,201736,69.254,0.406
1776025055.795208,0.0,1716,201736,67.924,0.000
1776025058.798186,0.0,1715,201737,66.601,0.008
1776025061.801638,0.0,1717,201737,85.235,0.000
1776025064.804063,0.0,1716,201737,85.264,0.003
1776025067.806585,0.0,1718,201737,77.268,0.001
1776025070.809748,0.0,1718,201738,66.596,0.000
1776025073.813063,0.0,1718,201738,65.261,0.801
1776025076.816557,0.0,1717,201739,65.257,0.000
1776025079.819694,0.0,1717,201739,66.597,0.009
1776025082.822891,0.0,1718,201739,85.242,0.008
1776025085.825550,0.0,1718,201739,85.258,0.397
1776025088.828755,0.0,1711,201740,78.583,0.008
1776025091.832139,0.0,1712,201740,67.923,0.000
1776025094.835649,0.0,1713,201741,69.252,0.004
1776025097.838958,0.0,1714,201741,35.960,0.000
1776025100.841264,0.0,1714,201741,0.000,0.004
1776025103.843503,0.0,1711,201741,46.632,0.000
1776025106.846879,0.0,1711,201741,42.619,0.000
1776025109.849294,0.0,1712,201741,66.613,0.003
1776025112.852695,0.0,1712,201742,21.309,0.001
1776025115.856152,0.0,1714,201742,78.576,0.923
1776025118.858631,0.0,1713,201742,67.944,0.005
1776025121.862039,0.0,1716,201742,63.927,0.010
1776025124.865485,0.0,1715,201743,63.927,0.000
1776025127.868910,0.0,1715,201743,67.922,0.004
1776025130.872333,0.0,1715,201743,81.241,0.000
1776025133.874844,0.0,1715,201744,85.262,0.000
1776025136.877403,0.0,1714,201744,71.939,0.004
1776025139.880835,0.0,1709,201744,67.922,0.000
1776025142.884268,0.0,1709,201745,59.931,0.004
1776025145.887711,0.0,1709,201745,57.268,0.000
1776025148.891124,0.0,1708,201745,83.905,0.008
1776025151.893628,0.0,1708,201746,85.262,1.184
1776025154.896154,0.0,1709,201746,78.601,0.009
1776025157.899594,0.0,1710,201746,66.590,0.001
1776025160.902979,0.0,1710,201747,61.264,0.004
1776025163.906317,0.0,1710,201747,63.929,0.000
1776025166.909721,0.0,1710,201748,70.587,0.004
1776025169.913000,0.0,1711,201748,85.240,0.000
1776025172.915481,0.0,1711,201748,85.263,0.000
1776025175.918118,0.0,1709,201748,67.940,0.004
1776025178.921584,0.0,1709,201749,65.258,0.000
1776025181.925245,0.0,1709,201749,62.590,1.193
1776025184.928619,0.0,1710,201750,63.928,0.000
1776025187.932029,0.0,1710,201750,81.241,0.010
1776025190.934479,0.0,1710,201750,83.931,0.000
1776025193.937034,0.0,1711,201750,63.946,0.000
1776025196.940735,0.0,1711,201751,70.580,0.004
1776025199.944149,0.0,1712,201751,65.259,0.000
1776025202.947611,0.0,1709,201752,65.258,0.003
1776025205.951233,0.0,1710,201752,77.240,0.001
1776025208.953671,0.0,1711,201752,85.264,0.003
1776025211.956222,0.0,1710,201752,81.264,0.001
1776025214.959620,0.0,1709,201753,66.591,1.189
1776025217.963013,0.0,1710,201753,65.260,0.012
1776025220.966378,0.0,1709,201754,67.924,0.008
1776025223.969811,0.0,1709,201754,63.927,0.004
1776025226.973220,0.0,1711,201754,81.241,0.000
1776025229.975732,0.0,1711,201754,85.262,0.003
1776025232.978227,0.0,1708,201755,83.930,0.001
1776025235.980849,0.0,1710,201755,69.273,0.000
1776025238.984317,0.0,1705,201756,65.258,0.004
1776025241.987839,0.0,1705,201756,61.261,0.000
1776025244.991326,0.0,1705,201756,65.258,1.191
1776025247.994817,0.0,1707,201756,81.239,0.000
1776025250.997258,0.0,1707,201757,85.264,0.010
1776025253.999725,0.0,1708,201757,82.599,0.000
1776025257.002394,0.0,1709,201758,67.940,0.007
1776025260.005813,0.0,1708,201758,65.259,0.004
1776025263.009284,0.0,1709,201758,69.253,0.000
1776025266.012721,0.0,1708,201759,70.586,0.004
1776025269.016223,0.0,1709,201759,70.584,0.000
1776025272.019660,0.0,1708,201759,85.236,0.004
1776025275.022173,0.0,1710,201759,85.262,0.000
1776025278.024736,0.0,1710,201760,71.939,1.188
1776025281.028172,0.0,1710,201760,66.590,0.010
1776025284.031668,0.0,1710,201761,66.589,0.000
1776025287.035156,0.0,1711,201761,65.257,0.004
1776025290.038618,0.0,1711,201761,71.917,0.007
1776025293.041776,0.0,1712,201761,83.912,0.004
1776025296.044276,0.0,1711,201762,85.262,0.000
1776025299.046853,0.0,1711,201762,71.938,0.000
1776025302.050405,0.0,1712,201763,69.251,0.004
1776025305.053853,0.0,1713,201763,65.258,0.000
1776025308.057429,0.0,1712,201763,69.251,1.191
1776025311.060854,0.0,1713,201764,65.259,0.000
1776025314.064256,0.0,1713,201764,85.237,0.010
1776025317.066768,0.0,1714,201764,85.262,0.000
1776025320.069152,0.0,1713,201765,74.607,0.000
1776025323.073782,0.0,1708,201765,59.908,0.004
