timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb,net_rx_mb,net_tx_mb
1778626541.394736,0.0,1695,281533,65.249,0.010,68.452,0.719
1778626544.398896,0.0,1695,281533,67.906,0.000,76.192,0.894
1778626547.402598,0.0,1695,281533,85.228,0.004,89.364,0.897
1778626550.405268,0.0,1695,281533,85.257,0.000,83.806,0.950
1778626553.407857,0.0,1695,281534,70.606,0.000,72.246,0.806
1778626556.411521,0.0,1689,281534,67.917,0.004,71.145,0.762
1778626559.415247,0.0,1692,281535,61.257,0.007,63.288,0.638
1778626562.418966,0.0,1695,281535,61.257,0.004,67.039,0.689
1778626565.422629,0.0,1695,281535,79.902,0.000,89.366,0.946
1778626568.425270,0.0,1697,281535,85.258,0.005,89.393,0.947
1778626571.428044,0.0,1691,281536,71.933,1.188,68.899,1.983
1778626574.431783,0.0,1699,281536,59.925,0.009,63.058,0.685
1778626577.435522,0.0,1697,281536,62.589,0.001,65.946,0.632
1778626580.439295,0.0,1697,281537,69.246,0.004,70.904,0.757
1778626583.442944,0.0,1689,281537,77.239,0.000,88.679,0.987
1778626586.445555,0.0,1689,281537,85.259,0.004,82.969,0.897
1778626589.448270,0.0,1687,281538,63.942,0.000,65.322,0.723
1778626592.452016,0.0,1690,281538,59.925,0.000,62.530,0.587
1778626595.455714,0.0,1690,281538,53.268,0.010,57.478,0.601
1778626598.459314,0.0,1691,281538,78.572,0.000,89.222,0.818
1778626601.462073,0.0,1692,281539,78.594,0.001,78.230,2.040
1778626604.465801,0.0,1694,281539,58.594,1.196,56.834,0.536
1778626607.469443,0.0,1693,281540,63.922,0.000,68.185,0.665
1778626610.473404,0.0,1693,281540,54.595,0.007,64.888,0.627
1778626613.476989,0.0,1694,281540,85.231,0.000,89.365,0.858
1778626616.479723,0.0,1690,281540,79.927,0.000,74.515,0.764
1778626619.483860,0.0,1689,281541,63.912,0.004,66.529,0.676
1778626622.487556,0.0,1685,281541,55.931,0.000,59.360,0.525
1778626625.491244,0.0,1701,281542,62.590,0.012,67.722,0.650
1778626628.494898,0.0,1700,281542,78.571,0.000,89.368,0.965
1778626631.497540,0.0,1699,281542,85.258,0.004,80.498,0.796
1778626634.500275,0.0,1696,281542,63.942,0.000,65.380,1.894
1778626637.503955,0.0,1694,281543,59.926,1.187,63.632,0.639
1778626640.508234,0.0,1703,281543,59.915,0.010,62.492,0.606
1778626643.511833,0.0,1706,281543,71.914,0.000,85.506,0.864
