timestamp,cpu_percent,memory_mb,rbd_usage_mb,io_read_mb,io_write_mb
1776279722.665213,0.0,2219,201712,71.917,0.001
1776279725.668544,0.0,2218,201713,69.256,0.000
1776279728.671914,0.0,2235,201713,65.260,0.004
1776279731.675298,0.0,2219,201714,69.255,0.000
1776279734.678555,0.0,2218,201714,83.909,0.004
1776279737.681239,0.0,2219,201714,85.257,0.000
1776279740.683677,0.0,2219,201714,81.267,0.000
1776279743.686264,0.0,2219,201715,62.613,0.004
1776279746.689837,0.0,2218,201715,67.919,1.187
1776279749.693166,0.0,2220,201716,65.261,0.012
1776279752.696489,0.0,2220,201716,67.925,0.008
1776279755.699726,0.0,2219,201716,81.246,0.004
1776279758.702391,0.0,2220,201716,85.258,0.000
1776279761.704767,0.0,2221,201717,75.940,0.000
1776279764.708102,0.0,2233,201717,62.597,0.004
1776279767.712276,0.0,2220,201718,66.574,0.000
1776279770.716085,0.0,2220,201718,62.587,0.004
1776279773.719442,0.0,2220,201718,73.251,0.000
1776279776.721980,0.0,2220,201718,85.261,0.003
1776279779.724391,0.0,2219,201719,78.603,1.192
1776279782.728278,0.0,2220,201719,55.928,0.000
1776279785.731627,0.0,2220,201720,63.929,0.013
1776279788.734931,0.0,2220,201720,65.261,0.013
1776279791.738216,0.0,2219,201720,77.249,0.000
1776279794.740845,0.0,2220,201720,85.259,0.004
1776279797.743338,0.0,2219,201721,85.262,0.000
1776279800.745753,0.0,2222,201721,69.278,0.000
1776279803.749780,0.0,2220,201722,69.240,0.004
1776279806.753128,0.0,2219,201722,70.588,0.000
1776279809.756463,0.0,2216,201722,61.265,1.191
1776279812.759825,0.0,2235,201723,70.588,0.000
1776279815.763131,0.0,2212,201723,85.239,0.010
1776279818.765623,0.0,2213,201723,85.263,0.003
1776279821.768010,0.0,2229,201724,73.275,0.004
1776279824.772387,0.0,2220,201724,69.232,0.004
1776279827.776495,0.0,2211,201724,69.239,0.000
1776279830.780626,0.0,2212,201725,63.912,0.004
1776279833.784513,0.0,2213,201725,65.249,0.000
1776279836.788255,0.0,2213,201725,85.227,0.004
1776279839.799369,0.0,2214,201725,85.018,0.000
1776279842.801841,0.0,2215,201726,75.937,1.188
1776279845.805564,0.0,2213,201726,65.252,0.010
1776279848.808835,0.0,2215,201727,61.267,0.000
1776279851.812165,0.0,2215,201727,69.256,0.004
1776279854.815429,0.0,2222,201727,70.590,0.007
1776279857.818704,0.0,2215,201727,83.908,0.004
1776279860.821476,0.0,2216,201728,85.255,0.000
1776279863.823925,0.0,2215,201728,74.606,0.000
1776279866.827649,0.0,2216,201729,66.584,0.004
1776279869.831359,0.0,2215,201729,62.589,0.000
1776279872.835188,0.0,2214,201729,63.918,1.191
1776279875.838875,0.0,2215,201730,73.243,0.000
1776279878.842191,0.0,2216,201730,85.239,0.010
1776279881.854164,0.0,2217,201730,84.994,0.000
1776279884.856581,0.0,2217,201731,70.610,0.000
1776279887.860476,0.0,2214,201731,59.922,0.004
1776279890.863883,0.0,2216,201731,67.923,0.007
1776279893.867238,0.0,2214,201732,70.588,0.797
1776279896.870631,0.0,2215,201732,71.919,0.000
1776279899.873076,0.0,2216,201732,85.264,0.010
1776279902.875592,0.0,2216,201733,78.601,0.000
1776279905.879325,0.0,2216,201733,65.252,0.000
1776279908.882679,0.0,2216,201733,67.924,0.004
1776279911.885898,0.0,2215,201734,61.268,0.000
1776279914.889218,0.0,2215,201734,69.257,0.003
1776279917.892435,0.0,2215,201734,83.910,0.001
1776279920.895105,0.0,2215,201735,85.257,0.007
1776279923.897742,0.0,2215,201735,73.269,1.064
1776279926.901673,0.0,2215,201735,62.585,0.000
1776279929.905045,0.0,2214,201736,57.269,0.009
1776279932.908505,0.0,2215,201736,69.253,0.000
1776279935.911753,0.0,2215,201736,78.582,0.004
1776279938.914422,0.0,2216,201737,85.258,0.000
1776279941.916878,0.0,2217,201737,77.270,0.000
1776279944.920262,0.0,2216,201737,63.928,0.004
1776279947.923652,0.0,2216,201738,47.946,0.000
1776279950.926934,0.0,2216,201738,69.258,0.004
1776279953.930558,0.0,2218,201738,82.567,1.194
1776279956.933079,0.0,2217,201739,85.262,0.009
1776279959.935498,0.0,2216,201739,82.600,0.001
1776279962.938329,0.0,2216,201739,69.268,0.000
1776279965.943183,0.0,2217,201740,66.559,0.004
1776279968.946637,0.0,2217,201740,69.254,0.000
1776279971.950038,0.0,2217,201741,70.587,0.004
1776279974.953472,0.0,2217,201741,67.922,0.000
1776279977.957037,0.0,2218,201741,85.232,0.004
1776279980.959560,0.0,2216,201741,85.262,0.000
1776279983.962094,0.0,2217,201742,66.610,0.000
1776279986.965651,0.0,2218,201742,71.915,1.191
1776279989.969061,0.0,2217,201742,63.927,0.000
1776279992.973618,0.0,2217,201743,61.240,0.010
1776279995.977066,0.0,2217,201743,77.245,0.000
1776279998.980465,0.0,2218,201743,85.237,0.004
1776280001.982983,0.0,2218,201744,71.940,0.000
1776280004.986478,0.0,2218,201744,62.594,0.000
1776280007.989871,0.0,2217,201744,61.264,0.004
1776280010.993258,0.0,2218,201745,67.923,0.000
1776280013.996642,0.0,2218,201745,77.246,0.004
1776280016.999180,0.0,2218,201745,85.261,1.188
1776280020.001726,0.0,2218,201746,58.617,0.000
1776280023.005308,0.0,2218,201746,29.298,0.018
